text,target,sample_id,review_id,lang,range,aspect_category,sentiment,from,to
I highly recommend the Sophia pizza.,Sophia pizza,831,155,EN,"[23,35)",food#quality,POSITIVE,23,35
It's to die for!,,832,155,EN,"[0,0)",food#quality,POSITIVE,0,0
The food was mediocre at best but it was the horrible service that made me vow never to go back.,food,833,156,EN,"[4,8)",food#quality,NEGATIVE,4,8
The food was mediocre at best but it was the horrible service that made me vow never to go back.,service,833,156,EN,"[54,61)",service#general,NEGATIVE,54,61
"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,834,156,EN,"[31,37)",service#general,NEGATIVE,31,37
So rushing us out was absolutely unnecessary!,,839,156,EN,"[0,0)",service#general,NEGATIVE,0,0
"For the people who want great food plus great service, Roxy is a place to AVOID!",food,840,156,EN,"[30,34)",food#quality,NEGATIVE,30,34
"For the people who want great food plus great service, Roxy is a place to AVOID!",service,840,156,EN,"[46,53)",service#general,NEGATIVE,46,53
"The first time the sushi was outstanding, the second time it was a little bland.",sushi,842,157,EN,"[19,24)",food#quality,POSITIVE,19,24
"The first time the sushi was outstanding, the second time it was a little bland.",sushi,842,157,EN,"[19,24)",food#quality,NEGATIVE,19,24
I'm sure I'll return for a final judgement tho.,,843,157,EN,"[0,0)",restaurant#general,NEUTRAL,0,0
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor,844,157,EN,"[4,20)",ambience#general,POSITIVE,4,20
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",premium sake,844,157,EN,"[43,55)",drinks#quality,POSITIVE,43,55
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",service,844,157,EN,"[77,84)",service#general,POSITIVE,77,84
Mizu is the Japenese find in Grammercy.,Mizu,845,158,EN,"[0,4)",restaurant#general,POSITIVE,0,4
"While their kitchen food is delicious, their Sushi is out of this world.",kitchen food,846,158,EN,"[12,24)",food#quality,POSITIVE,12,24
"While their kitchen food is delicious, their Sushi is out of this world.",Sushi,846,158,EN,"[45,50)",food#quality,POSITIVE,45,50
Mizu is home to creative and unique rolls not to found anywhere else.,rolls,847,158,EN,"[36,41)",food#style_options,POSITIVE,36,41
"Not only is the cuisine the best around, the service has always been attentive and charming.",cuisine,848,158,EN,"[16,23)",food#quality,POSITIVE,16,23
"Not only is the cuisine the best around, the service has always been attentive and charming.",service,848,158,EN,"[45,52)",service#general,POSITIVE,45,52
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!,Mizu,849,158,EN,"[90,94)",restaurant#general,POSITIVE,90,94
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",people,850,159,EN,"[48,54)",service#general,POSITIVE,48,54
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",food,850,159,EN,"[76,80)",food#quality,NEGATIVE,76,80
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",Thalia,850,159,EN,"[0,6)",ambience#general,POSITIVE,0,6
I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer,851,159,EN,"[14,45)",food#quality,NEGATIVE,14,45
"The entree was bland and small, dessert was not inspired.",entree,852,159,EN,"[4,10)",food#quality,NEGATIVE,4,10
"The entree was bland and small, dessert was not inspired.",entree,852,159,EN,"[4,10)",food#style_options,NEGATIVE,4,10
"The entree was bland and small, dessert was not inspired.",dessert,852,159,EN,"[32,39)",food#quality,NEGATIVE,32,39
I expected quite a bit more from such an expensive menu.,menu,853,159,EN,"[51,55)",food#prices,NEGATIVE,51,55
I expected quite a bit more from such an expensive menu.,menu,853,159,EN,"[51,55)",food#quality,NEGATIVE,51,55
"The view is spectacular, and the food is great.",view,854,160,EN,"[4,8)",location#general,POSITIVE,4,8
"The view is spectacular, and the food is great.",food,854,160,EN,"[33,37)",food#quality,POSITIVE,33,37
Wonderful strawberry daiquiries as well!,strawberry daiquiries,855,160,EN,"[10,31)",drinks#quality,POSITIVE,10,31
Definitely worth the trip to Battery Park City!,,856,160,EN,"[0,0)",restaurant#general,POSITIVE,0,0
One of my favorite places in Manhattan.,,857,160,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food,858,161,EN,"[10,24)",food#quality,POSITIVE,10,24
Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food,858,161,EN,"[10,24)",food#prices,POSITIVE,10,24
(Besides that there should be more restaurants like it around the city).,,859,161,EN,"[0,0)",restaurant#general,POSITIVE,0,0
The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes,860,161,EN,"[4,25)",food#quality,POSITIVE,4,25
delicious simple food in nice outdoor atmosphere.,food,861,162,EN,"[17,21)",food#quality,POSITIVE,17,21
delicious simple food in nice outdoor atmosphere.,food,861,162,EN,"[17,21)",food#style_options,POSITIVE,17,21
delicious simple food in nice outdoor atmosphere.,outdoor atmosphere,861,162,EN,"[30,48)",ambience#general,POSITIVE,30,48
"Kind, attentive wait staff.",wait staff,862,162,EN,"[16,26)",service#general,POSITIVE,16,26
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,scallops,863,162,EN,"[23,31)",food#quality,POSITIVE,23,31
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,mahi mahi (on saffron risotto,863,162,EN,"[40,69)",food#quality,POSITIVE,40,69
My friend devoured her chicken and mashed potatos.,chicken and mashed potatos,864,162,EN,"[23,49)",food#quality,POSITIVE,23,49
Delicious crab cakes too.,crab cakes,865,162,EN,"[10,20)",food#quality,POSITIVE,10,20
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",garden,866,162,EN,"[39,45)",ambience#general,POSITIVE,39,45
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",food,866,162,EN,"[12,16)",food#quality,POSITIVE,12,16
Great neighborhood joint.,joint,867,162,EN,"[19,24)",restaurant#general,POSITIVE,19,24
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,selection of thin crust pizza,868,163,EN,"[37,66)",food#style_options,POSITIVE,37,66
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,selection of thin crust pizza,868,163,EN,"[37,66)",food#quality,POSITIVE,37,66
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,pizza place,868,163,EN,"[15,26)",restaurant#general,POSITIVE,15,26
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,Basil slice,868,163,EN,"[81,92)",food#quality,POSITIVE,81,92
"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones,869,163,EN,"[6,14)",food#quality,NEGATIVE,6,14
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,,870,163,EN,"[0,0)",food#quality,NEGATIVE,0,0
The counter service is bad.,counter service,871,163,EN,"[4,19)",service#general,NEGATIVE,4,19
They charge different prices all the time.,,872,163,EN,"[0,0)",service#general,NEGATIVE,0,0
"They're rude at times, and not very friendly.",,873,163,EN,"[0,0)",service#general,NEGATIVE,0,0
NO PIZZA 33 for me!,PIZZA 33,874,163,EN,"[3,11)",restaurant#general,NEGATIVE,3,11
"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",,875,164,EN,"[0,0)",food#quality,NEGATIVE,0,0
"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas,876,164,EN,"[4,9)",food#style_options,NEGATIVE,4,9
"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas,876,164,EN,"[4,9)",food#quality,NEGATIVE,4,9
"The sandwiches are dry, tasteless and way overpriced.",sandwiches,877,164,EN,"[4,14)",food#quality,NEGATIVE,4,14
"The sandwiches are dry, tasteless and way overpriced.",sandwiches,877,164,EN,"[4,14)",food#prices,NEGATIVE,4,14
"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",place,878,164,EN,"[12,17)",restaurant#general,NEGATIVE,12,17
"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",room,878,164,EN,"[127,131)",ambience#general,NEGATIVE,127,131
"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",clerks,878,164,EN,"[147,153)",service#general,NEGATIVE,147,153
"Seriously, this place kicks ass.",place,879,165,EN,"[16,21)",restaurant#general,POSITIVE,16,21
"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere,880,165,EN,"[4,14)",ambience#general,POSITIVE,4,14
"The atmosphere is unheralded, the service impecible, and the food magnificant.",service,880,165,EN,"[34,41)",service#general,POSITIVE,34,41
"The atmosphere is unheralded, the service impecible, and the food magnificant.",food,880,165,EN,"[61,65)",food#quality,POSITIVE,61,65
"Best Italian food I ever had (and being Italian, that means alot).",Italian food,881,165,EN,"[5,17)",food#quality,POSITIVE,5,17
"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",,882,165,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"This is such a lovely, peaceful place to eat outside.",place,883,166,EN,"[32,37)",ambience#general,POSITIVE,32,37
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant,884,166,EN,"[4,14)",location#general,POSITIVE,4,14
"It is set far from the small street it's on, and there is no traffic noise.",,885,166,EN,"[0,0)",location#general,POSITIVE,0,0
"The food is good, especially their more basic dishes, and the drinks are delicious.",food,886,166,EN,"[4,8)",food#quality,POSITIVE,4,8
"The food is good, especially their more basic dishes, and the drinks are delicious.",basic dishes,886,166,EN,"[40,52)",food#quality,POSITIVE,40,52
"The food is good, especially their more basic dishes, and the drinks are delicious.",drinks,886,166,EN,"[62,68)",drinks#quality,POSITIVE,62,68
"This is a great place to take out-of-towners, and perfect for watching the sunset.",place,887,166,EN,"[16,21)",location#general,POSITIVE,16,21
Great sushi experience.,sushi,888,167,EN,"[6,11)",food#quality,POSITIVE,6,11
Nice value.,,889,167,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
Unique apppetizers.,apppetizers,890,167,EN,"[7,18)",food#quality,POSITIVE,7,18
Try sushimi cucumber roll.,sushimi cucumber roll,891,167,EN,"[4,25)",food#quality,POSITIVE,4,25
"Good spreads, great beverage selections and bagels really tasty.",spreads,892,168,EN,"[5,12)",food#quality,POSITIVE,5,12
"Good spreads, great beverage selections and bagels really tasty.",beverage selections,892,168,EN,"[20,39)",drinks#style_options,POSITIVE,20,39
"Good spreads, great beverage selections and bagels really tasty.",bagels,892,168,EN,"[44,50)",food#quality,POSITIVE,44,50
THE BIG COMPLAINT: NO TOASTING AVAILABLE.,,893,168,EN,"[0,0)",service#general,NEGATIVE,0,0
Murray won't do it.,,895,168,EN,"[0,0)",service#general,NEGATIVE,0,0
But who says Murray's is anything about service.,service,897,168,EN,"[40,47)",service#general,NEGATIVE,40,47
"So close, but not good enough.",,898,168,EN,"[0,0)",restaurant#general,NEUTRAL,0,0
Don't be fooled by crowds of people.,,899,169,EN,"[0,0)",restaurant#miscellaneous,NEGATIVE,0,0
The service is awful.,service,900,169,EN,"[4,11)",service#general,NEGATIVE,4,11
This place is not worth the prices.,place,901,169,EN,"[5,10)",restaurant#general,NEGATIVE,5,10
This place is not worth the prices.,place,901,169,EN,"[5,10)",restaurant#prices,NEGATIVE,5,10
"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",,902,169,EN,"[0,0)",service#general,NEGATIVE,0,0
Love Pizza 33..,Pizza 33,903,170,EN,"[5,13)",restaurant#general,POSITIVE,5,13
I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,Pizza,904,170,EN,"[95,100)",food#quality,POSITIVE,95,100
It hits the spot every time,,906,170,EN,"[0,0)",restaurant#general,POSITIVE,0,0
This tiny Williamsburg spot is always pleasantly surprising.,Williamsburg spot,907,171,EN,"[10,27)",restaurant#general,POSITIVE,10,27
The pizza is delicious and the proprietor is one of the nicest in NYC.,pizza,908,171,EN,"[4,9)",food#quality,POSITIVE,4,9
The pizza is delicious and the proprietor is one of the nicest in NYC.,proprietor,908,171,EN,"[31,41)",service#general,POSITIVE,31,41
I've been many time and have never been disappointed.,,910,171,EN,"[0,0)",restaurant#general,POSITIVE,0,0
They even scoop it out nice (for those on a diet) not too much not to little.,,912,172,EN,"[0,0)",food#style_options,POSITIVE,0,0
The cream cheeses are out of this world and I love that coffee!!,cream cheeses,913,172,EN,"[4,17)",food#quality,POSITIVE,4,17
