text,target,sample_id,review_id,lang,range,aspect_category,sentiment,from,to
"We had fun eating in there, we were there like around 3 a.m. in the morning!",,1337,260,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"Will comeback for sure, wish they have it here in LA..",,1338,260,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"Excellent food, although the interior could use some help.",food,1339,261,EN,"[10,14)",food#quality,POSITIVE,10,14
"Excellent food, although the interior could use some help.",interior,1339,261,EN,"[29,37)",ambience#general,NEGATIVE,29,37
"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space,1340,261,EN,"[4,9)",ambience#general,NEGATIVE,4,9
"I paid just about $60 for a good meal, though :)",meal,1341,261,EN,"[33,37)",food#quality,POSITIVE,33,37
"I paid just about $60 for a good meal, though :)",meal,1341,261,EN,"[33,37)",food#prices,POSITIVE,33,37
Great sake!,sake,1342,261,EN,"[6,10)",drinks#quality,POSITIVE,6,10
"Reliable, Fresh Sushi",Sushi,1343,262,EN,"[16,21)",food#quality,POSITIVE,16,21
The sashimi is always fresh and the rolls are innovative and delicious.,sashimi,1345,262,EN,"[4,11)",food#quality,POSITIVE,4,11
The sashimi is always fresh and the rolls are innovative and delicious.,rolls,1345,262,EN,"[36,41)",food#style_options,POSITIVE,36,41
The sashimi is always fresh and the rolls are innovative and delicious.,rolls,1345,262,EN,"[36,41)",food#quality,POSITIVE,36,41
Have never had a problem with service save a missing rice once.,service,1346,262,EN,"[30,37)",service#general,POSITIVE,30,37
Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery,1347,262,EN,"[0,8)",service#general,NEGATIVE,0,8
Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy,1348,262,EN,"[0,12)",service#general,NEGATIVE,0,12
Best. Sushi. Ever.,Sushi,1350,263,EN,"[6,11)",food#quality,POSITIVE,6,11
This place has ruined me for neighborhood sushi.,sushi,1351,263,EN,"[42,47)",food#quality,POSITIVE,42,47
"Creative, consistent, fresh.",,1352,263,EN,"[0,0)",food#quality,POSITIVE,0,0
"Creative, consistent, fresh.",,1352,263,EN,"[0,0)",food#style_options,POSITIVE,0,0
"Excellent sashimi, and the millennium roll is beyond delicious.",sashimi,1353,263,EN,"[10,17)",food#quality,POSITIVE,10,17
"Excellent sashimi, and the millennium roll is beyond delicious.",millennium roll,1353,263,EN,"[27,42)",food#quality,POSITIVE,27,42
Not cheap but very yummy.,,1354,263,EN,"[0,0)",food#prices,NEGATIVE,0,0
Not cheap but very yummy.,,1354,263,EN,"[0,0)",food#quality,POSITIVE,0,0
Love it.,,1355,263,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"Very, very nice",,1356,264,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"The place is a bit hidden away, but once you get there, it's all worth it.",place,1357,264,EN,"[4,9)",location#general,NEUTRAL,4,9
"The place is a bit hidden away, but once you get there, it's all worth it.",place,1357,264,EN,"[4,9)",restaurant#general,POSITIVE,4,9
not only is the food,food,1358,264,EN,"[16,20)",food#quality,POSITIVE,16,20
not only is the food,,1358,264,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Loved It,,1359,265,EN,"[0,0)",restaurant#general,POSITIVE,0,0
We had a very nice time.,,1361,265,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"The waiter was attentive, the food was delicious and the views of the city were great.",waiter,1362,265,EN,"[4,10)",service#general,POSITIVE,4,10
"The waiter was attentive, the food was delicious and the views of the city were great.",food,1362,265,EN,"[30,34)",food#quality,POSITIVE,30,34
"The waiter was attentive, the food was delicious and the views of the city were great.",views of the city,1362,265,EN,"[57,74)",location#general,POSITIVE,57,74
I'd definitely go back again.,,1363,265,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Great place to relax and enjoy your dinner,place,1364,266,EN,"[6,11)",ambience#general,POSITIVE,6,11
There is something about their atmosphere that makes me come back nearly every week.,atmosphere,1365,266,EN,"[31,41)",ambience#general,POSITIVE,31,41
"Place is open till late, no dress code.",Place,1366,266,EN,"[0,5)",restaurant#miscellaneous,POSITIVE,0,5
Good food: my favorite is the seafood spaghetti.,food,1367,266,EN,"[5,9)",food#quality,POSITIVE,5,9
Good food: my favorite is the seafood spaghetti.,seafood spaghetti,1367,266,EN,"[30,47)",food#quality,POSITIVE,30,47
Highly recommended!,,1368,266,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Excellent food for great prices,food,1369,267,EN,"[10,14)",food#quality,POSITIVE,10,14
Excellent food for great prices,food,1369,267,EN,"[10,14)",food#prices,POSITIVE,10,14
My husband and I have been sold on this from the first visit.,,1370,267,EN,"[0,0)",restaurant#general,POSITIVE,0,0
The wait staff is very courteous and accomodating.,wait staff,1371,267,EN,"[4,14)",service#general,POSITIVE,4,14
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",space,1372,267,EN,"[4,9)",restaurant#miscellaneous,NEGATIVE,4,9
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",indo-chinese food,1372,267,EN,"[123,140)",food#quality,POSITIVE,123,140
There are no negatives to speak of.,,1373,267,EN,"[0,0)",restaurant#general,POSITIVE,0,0
the bestt!,,1374,268,EN,"[0,0)",restaurant#general,POSITIVE,0,0
my favorite place lol,place,1375,268,EN,"[12,17)",restaurant#general,POSITIVE,12,17
i love their chicken pasta cant remember the name but is sooo good,chicken pasta,1376,268,EN,"[13,26)",food#quality,POSITIVE,13,26
its alright,,1377,269,EN,"[0,0)",restaurant#general,NEUTRAL,0,0
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",place,1378,269,EN,"[40,45)",restaurant#general,POSITIVE,40,45
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",place,1378,269,EN,"[40,45)",restaurant#prices,POSITIVE,40,45
"lobster was good, nothing spectacular.",lobster,1379,269,EN,"[0,7)",food#quality,NEUTRAL,0,7
"its just a fun place to go, not a five star restaraunt.",restaraunt,1380,269,EN,"[44,54)",restaurant#general,NEUTRAL,44,54
Way below average,,1381,270,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
I think the pizza is so overrated and was under cooked.,pizza,1382,270,EN,"[12,17)",food#quality,NEGATIVE,12,17
Had no flavor and the staff is rude and not attentive.,staff,1383,270,EN,"[22,27)",service#general,NEGATIVE,22,27
Had no flavor and the staff is rude and not attentive.,,1383,270,EN,"[0,0)",food#quality,NEGATIVE,0,0
Would NEVER go back,,1384,270,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
I love this place,place,1385,271,EN,"[12,17)",restaurant#general,POSITIVE,12,17
I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,,1386,271,EN,"[0,0)",food#quality,POSITIVE,0,0
The service was quick and friendly.,service,1387,271,EN,"[4,11)",service#general,POSITIVE,4,11
Everyone was smiling so that made me feel welcome.,,1388,271,EN,"[0,0)",service#general,POSITIVE,0,0
I thought the restaurant was nice and clean.,restaurant,1389,271,EN,"[14,24)",restaurant#general,POSITIVE,14,24
I thought the restaurant was nice and clean.,restaurant,1389,271,EN,"[14,24)",ambience#general,POSITIVE,14,24
I ordered the vitello alla marsala and I was pretty impressed.,vitello alla marsala,1390,271,EN,"[14,34)",food#quality,POSITIVE,14,34
The veal and the mushrooms were cooked perfectly.,veal,1391,271,EN,"[4,8)",food#quality,POSITIVE,4,8
The veal and the mushrooms were cooked perfectly.,mushrooms,1391,271,EN,"[17,26)",food#quality,POSITIVE,17,26
The potato balls were not dry at all... in fact it was buttery.,potato balls,1392,271,EN,"[4,16)",food#quality,POSITIVE,4,16
The only downside... they only take cash which is OK if you know about it ahead of time.,,1393,271,EN,"[0,0)",restaurant#miscellaneous,NEGATIVE,0,0
I'll be back for sure.,,1394,271,EN,"[0,0)",restaurant#general,POSITIVE,0,0
WORST PLACE ON SMITH STREET IN BROOKLYN,PLACE,1395,272,EN,"[6,11)",restaurant#general,NEGATIVE,6,11
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",bartender,1396,272,EN,"[14,23)",service#general,NEGATIVE,14,23
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",service,1396,272,EN,"[65,72)",service#general,NEGATIVE,65,72
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",food,1396,272,EN,"[94,98)",food#quality,NEGATIVE,94,98
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",waitresses,1396,272,EN,"[122,132)",service#general,NEGATIVE,122,132
I would never recommend this place to anybody even for a casual dinner.,place,1397,272,EN,"[29,34)",restaurant#general,NEGATIVE,29,34
awesome,,1398,273,EN,"[0,0)",restaurant#general,POSITIVE,0,0
the food is always fresh ...,food,1399,273,EN,"[4,8)",food#quality,POSITIVE,4,8
overpriced japanese food with mediocre service,japanese food,1400,274,EN,"[11,24)",food#prices,NEGATIVE,11,24
overpriced japanese food with mediocre service,service,1400,274,EN,"[39,46)",service#general,NEUTRAL,39,46
Went here on sat 1/26 and was disappointed.,,1401,274,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki,1402,274,EN,"[0,16)",food#style_options,NEGATIVE,0,16
food was luke warm.,food,1403,274,EN,"[0,4)",food#quality,NEGATIVE,0,4
The waitress was not attentive at all.,waitress,1404,274,EN,"[4,12)",service#general,NEGATIVE,4,12
I was looking for banana tempura for dessert and they dont have.,dessert,1405,274,EN,"[37,44)",food#style_options,NEGATIVE,37,44
"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons,1407,275,EN,"[21,37)",restaurant#prices,NEGATIVE,21,37
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",food,1408,275,EN,"[4,8)",food#quality,POSITIVE,4,8
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",service,1408,275,EN,"[34,41)",service#general,POSITIVE,34,41
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",The Four Seasons,1408,275,EN,"[59,75)",restaurant#general,NEGATIVE,59,75
I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner,1409,275,EN,"[15,21)",food#prices,NEGATIVE,15,21
"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Red Dragon Roll,1410,276,EN,"[0,15)",food#quality,POSITIVE,0,15
Just go to Yamato and order the Red Dragon Roll.,Yamato,1411,276,EN,"[11,17)",restaurant#general,POSITIVE,11,17
Just go to Yamato and order the Red Dragon Roll.,Red Dragon Roll,1411,276,EN,"[32,47)",food#quality,POSITIVE,32,47
"If you don't like it, I don't know what to tell you.",,1412,276,EN,"[0,0)",food#quality,POSITIVE,0,0
The Seafood Dynamite is also otherworldly.,Seafood Dynamite,1413,276,EN,"[4,20)",food#quality,POSITIVE,4,20
I'm not even going to bother to describe it; it speaks for itself.,,1414,276,EN,"[0,0)",food#quality,POSITIVE,0,0
Favorite Sushi in NYC,Sushi,1415,277,EN,"[9,14)",food#quality,POSITIVE,9,14
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",spot,1417,277,EN,"[17,21)",ambience#general,POSITIVE,17,21
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",sushi,1417,277,EN,"[41,46)",food#quality,POSITIVE,41,46
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",service,1417,277,EN,"[73,80)",service#general,POSITIVE,73,80
"In the summer months, the back garden area is really nice.",back garden area,1418,277,EN,"[26,42)",ambience#general,POSITIVE,26,42
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,rolls,1419,277,EN,"[4,9)",food#style_options,POSITIVE,4,9
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,japanese food,1419,277,EN,"[110,123)",food#style_options,POSITIVE,110,123
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,japanese food,1419,277,EN,"[110,123)",food#quality,POSITIVE,110,123
"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls",1420,277,EN,"[4,44)",food#quality,POSITIVE,4,44
SO GOOD,,1421,278,EN,"[0,0)",restaurant#general,POSITIVE,0,0
I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...),PLACE,1422,278,EN,"[58,63)",restaurant#general,POSITIVE,58,63
Gross food – Wow-,food,1423,279,EN,"[6,10)",food#quality,NEGATIVE,6,10
I can't remember the last time I had such gross food in New York.,food,1424,279,EN,"[48,52)",food#quality,NEGATIVE,48,52
My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,quesadilla,1425,279,EN,"[3,13)",food#quality,NEGATIVE,3,13
My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,quesadilla,1425,279,EN,"[3,13)",food#style_options,NEGATIVE,3,13
And $11 for a plate of bland guacamole?,guacamole,1426,279,EN,"[29,38)",food#quality,NEGATIVE,29,38
And $11 for a plate of bland guacamole?,guacamole,1426,279,EN,"[29,38)",food#prices,NEGATIVE,29,38
"Don't get me started on the margaritas, either.",margaritas,1428,279,EN,"[28,38)",drinks#quality,NEGATIVE,28,38
Mine tasted like the bartender had forgotten to add the tequila.,,1429,279,EN,"[0,0)",drinks#quality,NEGATIVE,0,0
Save your money and your time and go somewhere else.,,1431,279,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",place,1432,279,EN,"[67,72)",restaurant#general,NEGATIVE,67,72
